country,country_code,date,for_treas_pos,for_treas_net,for_lt_treas_pos,for_lt_treas_net,for_lt_treas_valchg,for_st_treas_pos,for_st_treas_net
Australia,60089.0,2023-09-01,55810.0,773.0,43528.0,2948.0,-739.0,12282.0,-2175.0
Australia,60089.0,2023-10-01,56164.0,-753.0,44199.0,-436.0,-504.0,11965.0,-317.0
Australia,60089.0,2023-11-01,56657.0,-397.0,45182.0,93.0,1370.0,11475.0,-490.0
Australia,60089.0,2023-12-01,59723.0,677.0,47143.0,-428.0,1497.0,12580.0,1105.0
Australia,60089.0,2024-01-01,67253.0,7337.0,58902.0,11566.0,177.0,8351.0,-4229.0
Australia,60089.0,2024-02-01,68194.0,46.0,59508.0,-289.0,-784.0,8686.0,335.0
Australia,60089.0,2024-03-01,66668.0,-1026.0,58654.0,-354.0,382.0,8014.0,-672.0
Australia,60089.0,2024-04-01,67794.0,3181.0,60473.0,3874.0,-2309.0,7321.0,-693.0
Australia,60089.0,2024-05-01,65124.0,-3615.0,57719.0,-3699.0,713.0,7405.0,84.0
Australia,60089.0,2024-06-01,64545.0,694.0,56505.0,59.0,265.0,8040.0,635.0
Australia,60089.0,2024-07-01,73333.0,6833.0,67700.0,9240.0,1388.0,5633.0,-2407.0
Australia,60089.0,2024-08-01,73359.0,-2230.0,64880.0,-5076.0,253.0,8479.0,2846.0
Australia,60089.0,2024-09-01,73103.0,969.0,65492.0,1837.0,556.0,7611.0,-868.0
Australia,60089.0,2024-10-01,71375.0,-961.0,63736.0,-989.0,-534.0,7639.0,28.0
Australia,60089.0,2024-11-01,67913.0,-5149.0,60170.0,-5253.0,-196.0,7743.0,104.0
Australia,60089.0,2024-12-01,67314.0,1867.0,60726.0,3022.0,-1785.0,6588.0,-1155.0
Australia,60089.0,2025-01-01,66429.0,-2799.0,58781.0,-3859.0,547.0,7648.0,1060.0
Australia,60089.0,2025-02-01,69784.0,3142.0,61746.0,2752.0,765.0,8038.0,390.0
Australia,60089.0,2025-03-01,67506.0,-3058.0,60190.0,-2336.0,-716.0,7316.0,-722.0
Australia,60089.0,2025-04-01,68225.0,1197.0,60422.0,710.0,153.0,7803.0,487.0
Australia,60089.0,2025-05-01,62437.0,-3526.0,52964.0,-5196.0,-1518.0,9473.0,1670.0
Australia,60089.0,2025-06-01,61609.0,-2032.0,53320.0,-848.0,840.0,8289.0,-1184.0
Australia,60089.0,2025-07-01,71042.0,9980.0,62113.0,9340.0,-443.0,8929.0,640.0
Australia,60089.0,2025-08-01,67396.0,-5178.0,59249.0,-4396.0,791.0,8147.0,-782.0
Australia,60089.0,2025-09-01,72064.0,4392.0,62243.0,2718.0,30.0,9821.0,1674.0
Australia,60089.0,2025-10-01,74056.0,3252.0,65554.0,4571.0,-1038.0,8502.0,-1319.0
Australia,60089.0,2025-11-01,75101.0,1732.0,65206.0,339.0,-657.0,9895.0,1393.0
Australia,60089.0,2025-12-01,72321.0,-2697.0,65068.0,-55.0,-1096.0,7253.0,-2642.0
Australia,60089.0,2026-01-01,69232.0,-3252.0,60005.0,-5226.0,-437.0,9227.0,1974.0
Australia,60089.0,2026-02-01,70537.0,247.0,60784.0,-279.0,830.0,9753.0,526.0
Australia,60089.0,2026-03-01,77918.0,9867.0,68145.0,9847.0,-2460.0,9773.0,20.0
Australia,60089.0,2026-04-01,82811.0,6075.0,67787.0,824.0,-1905.0,15024.0,5251.0
Australia,60089.0,2026-05-01,82164.0,-2147.0,67013.0,-2274.0,-323.0,15151.0,127.0
Austria,10189.0,2020-01-01,4125.0,,3606.0,,,519.0,-205.0
Austria,10189.0,2020-02-01,4503.0,,3925.0,,,578.0,59.0
Austria,10189.0,2020-03-01,4579.0,,3916.0,,,663.0,85.0
Austria,10189.0,2020-04-01,4679.0,,3781.0,,,898.0,235.0
Austria,10189.0,2020-05-01,4621.0,,3559.0,,,1063.0,164.0
Austria,10189.0,2020-06-01,4766.0,,3515.0,,,1251.0,188.0
Austria,10189.0,2020-07-01,4808.0,,3484.0,,,1323.0,72.0
Austria,10189.0,2020-08-01,4744.0,,3412.0,,,1331.0,8.0
Austria,10189.0,2020-09-01,4678.0,,3622.0,,,1057.0,-274.0
Austria,10189.0,2020-10-01,4306.0,,3356.0,,,950.0,-107.0
Austria,10189.0,2020-11-01,4121.0,,3367.0,,,754.0,-196.0
Austria,10189.0,2020-12-01,4550.0,,3615.0,,,935.0,181.0
Austria,10189.0,2021-01-01,4055.0,,3393.0,,,662.0,-273.0
Austria,10189.0,2021-02-01,3665.0,,3087.0,,,578.0,-84.0
Austria,10189.0,2021-03-01,3721.0,,3228.0,,,493.0,-86.0
Austria,10189.0,2021-04-01,3670.0,,3211.0,,,459.0,-34.0
Austria,10189.0,2021-05-01,3636.0,,3241.0,,,395.0,-64.0
Austria,10189.0,2021-06-01,3980.0,,3584.0,,,396.0,1.0
Austria,10189.0,2021-07-01,3606.0,,3214.0,,,393.0,-3.0
Austria,10189.0,2021-08-01,3729.0,,3328.0,,,401.0,8.0
Austria,10189.0,2021-09-01,4182.0,,3808.0,,,374.0,-26.0
Austria,10189.0,2021-10-01,3742.0,,3325.0,,,416.0,42.0
Austria,10189.0,2021-11-01,3740.0,,3369.0,,,371.0,-46.0
Austria,10189.0,2021-12-01,4540.0,,3767.0,,,773.0,402.0
Austria,10189.0,2022-01-01,3579.0,,3001.0,,,578.0,-195.0
Austria,10189.0,2022-02-01,3730.0,,3125.0,,,605.0,27.0
Austria,10189.0,2022-03-01,3700.0,,3372.0,,,329.0,-276.0
Austria,10189.0,2022-04-01,3870.0,,3476.0,,,395.0,66.0
Austria,10189.0,2022-05-01,3684.0,,3185.0,,,499.0,104.0
Austria,10189.0,2022-06-01,5037.0,,4269.0,,,768.0,269.0
Austria,10189.0,2022-07-01,4514.0,,3988.0,,,526.0,-242.0
Austria,10189.0,2022-08-01,4446.0,,3795.0,,,651.0,125.0
Austria,10189.0,2022-09-01,4354.0,,3737.0,,,616.0,-35.0
Austria,10189.0,2022-10-01,4140.0,,3427.0,,,713.0,97.0
Austria,10189.0,2022-11-01,4850.0,,3796.0,,,1054.0,341.0
Austria,10189.0,2022-12-01,6034.0,,4413.0,,,1621.0,567.0
Austria,10189.0,2023-01-01,5392.0,,4196.0,,,1197.0,-424.0
Austria,10189.0,2023-02-01,5597.0,-295.0,4389.0,-306.0,-55.0,1208.0,11.0
Austria,10189.0,2023-03-01,5731.0,216.0,4648.0,341.0,50.0,1083.0,-125.0
Austria,10189.0,2023-04-01,5085.0,-733.0,4236.0,-499.0,16.0,849.0,-234.0
Austria,10189.0,2023-05-01,4368.0,-228.0,3240.0,-507.0,-10.0,1128.0,279.0
Austria,10189.0,2023-06-01,5512.0,1254.0,4693.0,1563.0,-10.0,819.0,-309.0
Austria,10189.0,2023-07-01,6472.0,54.0,5123.0,-476.0,-48.0,1349.0,530.0
Austria,10189.0,2023-08-01,5826.0,329.0,4482.0,334.0,-0.0,1344.0,-5.0
Austria,10189.0,2023-09-01,5802.0,227.0,4447.0,216.0,-41.0,1355.0,11.0
Austria,10189.0,2023-10-01,5712.0,-91.0,4201.0,-247.0,-13.0,1511.0,156.0
Austria,10189.0,2023-11-01,6006.0,357.0,4347.0,209.0,49.0,1660.0,148.0
Austria,10189.0,2023-12-01,5683.0,574.0,3837.0,387.0,51.0,1846.0,186.0
Austria,10189.0,2024-01-01,4857.0,-1023.0,3256.0,-777.0,63.0,1601.0,-245.0
Austria,10189.0,2024-02-01,4254.0,-423.0,2755.0,-321.0,-23.0,1498.0,-102.0
Austria,10189.0,2024-03-01,5115.0,1043.0,3377.0,803.0,-21.0,1738.0,240.0
Austria,10189.0,2024-04-01,5199.0,196.0,3267.0,2.0,-76.0,1932.0,194.0
Austria,10189.0,2024-05-01,5311.0,137.0,3068.0,-174.0,20.0,2243.0,311.0
Austria,10189.0,2024-06-01,5713.0,513.0,3487.0,530.0,12.0,2226.0,-17.0
Austria,10189.0,2024-07-01,5671.0,-74.0,3556.0,37.0,86.0,2115.0,-111.0
Austria,10189.0,2024-08-01,5571.0,-75.0,3605.0,74.0,59.0,1966.0,-148.0
Austria,10189.0,2024-09-01,6571.0,1155.0,4591.0,1141.0,-47.0,1980.0,14.0
Austria,10189.0,2024-10-01,6271.0,-435.0,4820.0,94.0,14.0,1451.0,-530.0
Austria,10189.0,2024-11-01,6672.0,447.0,5407.0,633.0,106.0,1265.0,-186.0
Austria,10189.0,2024-12-01,6766.0,206.0,5313.0,17.0,-44.0,1453.0,189.0
Austria,10189.0,2025-01-01,5133.0,-1539.0,3715.0,-1503.0,31.0,1418.0,-35.0
Austria,10189.0,2025-02-01,5977.0,914.0,4519.0,873.0,27.0,1458.0,40.0
Austria,10189.0,2025-03-01,6016.0,253.0,4670.0,365.0,6.0,1346.0,-112.0
Austria,10189.0,2025-04-01,5289.0,-716.0,4105.0,-554.0,26.0,1184.0,-162.0
Austria,10189.0,2025-05-01,5367.0,67.0,4132.0,17.0,-17.0,1235.0,51.0
Austria,10189.0,2025-06-01,6340.0,873.0,5068.0,836.0,37.0,1272.0,37.0
Austria,10189.0,2025-07-01,5822.0,-505.0,4436.0,-619.0,-7.0,1386.0,113.0
Austria,10189.0,2025-08-01,5828.0,205.0,4504.0,267.0,24.0,1323.0,-62.0
Austria,10189.0,2025-09-01,5919.0,375.0,4742.0,521.0,13.0,1177.0,-146.0
Austria,10189.0,2025-10-01,5400.0,-768.0,4175.0,-816.0,29.0,1225.0,48.0
Austria,10189.0,2025-11-01,6328.0,847.0,5015.0,759.0,12.0,1313.0,88.0
Austria,10189.0,2025-12-01,6193.0,37.0,5100.0,257.0,-12.0,1093.0,-220.0
Austria,10189.0,2026-01-01,5538.0,33.0,4280.0,-132.0,-2.0,1259.0,165.0
Austria,10189.0,2026-02-01,5852.0,358.0,4293.0,58.0,37.0,1559.0,301.0
Austria,10189.0,2026-03-01,6259.0,545.0,4491.0,336.0,-45.0,1768.0,209.0
Austria,10189.0,2026-04-01,6294.0,364.0,4109.0,-53.0,4.0,2185.0,417.0
Austria,10189.0,2026-05-01,5975.0,-344.0,3967.0,-167.0,-19.0,2008.0,-177.0
Bahamas,35319.0,2020-01-01,6218.0,,2726.0,,,3492.0,-540.0
Bahamas,35319.0,2020-02-01,6347.0,,2843.0,,,3504.0,12.0
Bahamas,35319.0,2020-03-01,7350.0,,3648.0,,,3702.0,198.0
Bahamas,35319.0,2020-04-01,6722.0,,2801.0,,,3921.0,219.0
Bahamas,35319.0,2020-05-01,6984.0,,2845.0,,,4139.0,218.0
Bahamas,35319.0,2020-06-01,8386.0,,4165.0,,,4221.0,82.0
Bahamas,35319.0,2020-07-01,7883.0,,3674.0,,,4209.0,-12.0
Bahamas,35319.0,2020-08-01,7756.0,,3618.0,,,4138.0,-71.0
Bahamas,35319.0,2020-09-01,6447.0,,2645.0,,,3802.0,-336.0
Bahamas,35319.0,2020-10-01,6681.0,,2759.0,,,3922.0,120.0
Bahamas,35319.0,2020-11-01,6637.0,,2516.0,,,4121.0,199.0
Bahamas,35319.0,2020-12-01,6595.0,,2868.0,,,3727.0,-394.0
Bahamas,35319.0,2021-01-01,7982.0,,2830.0,,,5152.0,1425.0
Bahamas,35319.0,2021-02-01,8556.0,,2868.0,,,5688.0,536.0
Bahamas,35319.0,2021-03-01,7547.0,,3037.0,,,4510.0,-1178.0
Bahamas,35319.0,2021-04-01,7387.0,,2357.0,,,5030.0,520.0
Bahamas,35319.0,2021-05-01,14528.0,,2361.0,,,12167.0,7137.0
Bahamas,35319.0,2021-06-01,13689.0,,2436.0,,,11253.0,-914.0
Bahamas,35319.0,2021-07-01,16716.0,,2310.0,,,14406.0,3153.0
Bahamas,35319.0,2021-08-01,21554.0,,2743.0,,,18811.0,4405.0
Bahamas,35319.0,2021-09-01,18368.0,,2583.0,,,15785.0,-3026.0
Bahamas,35319.0,2021-10-01,23883.0,,2658.0,,,21225.0,5440.0
Bahamas,35319.0,2021-11-01,28285.0,,2516.0,,,25769.0,4544.0
Bahamas,35319.0,2021-12-01,34877.0,,3107.0,,,31770.0,6001.0
Bahamas,35319.0,2022-01-01,35884.0,,3072.0,,,32812.0,1042.0
Bahamas,35319.0,2022-02-01,33503.0,,2756.0,,,30747.0,-2065.0
Bahamas,35319.0,2022-03-01,36125.0,,2554.0,,,33571.0,2824.0
Bahamas,35319.0,2022-04-01,39467.0,,2096.0,,,37371.0,3800.0
Bahamas,35319.0,2022-05-01,30031.0,,2412.0,,,27619.0,-9752.0
Bahamas,35319.0,2022-06-01,30260.0,,2839.0,,,27421.0,-198.0
Bahamas,35319.0,2022-07-01,35737.0,,3404.0,,,32333.0,4912.0
Bahamas,35319.0,2022-08-01,39990.0,,3413.0,,,36577.0,4244.0
Bahamas,35319.0,2022-09-01,41329.0,,3330.0,,,37999.0,1422.0
Bahamas,35319.0,2022-10-01,45130.0,,3699.0,,,41431.0,3432.0
Bahamas,35319.0,2022-11-01,44053.0,,4189.0,,,39864.0,-1567.0
Bahamas,35319.0,2022-12-01,45990.0,,4663.0,,,41327.0,1463.0
Bahamas,35319.0,2023-01-01,38143.0,,4692.0,,,33451.0,-7876.0
Bahamas,35319.0,2023-02-01,36845.0,-1286.0,4542.0,-138.0,17.0,32303.0,-1148.0
Bahamas,35319.0,2023-03-01,39843.0,2503.0,4733.0,-304.0,519.0,35110.0,2807.0
Bahamas,35319.0,2023-04-01,28038.0,-11491.0,4791.0,372.0,-271.0,23247.0,-11863.0
Bahamas,35319.0,2023-05-01,19449.0,-6259.0,4819.0,2358.0,-2371.0,14630.0,-8617.0
Bahamas,35319.0,2023-06-01,18901.0,1418.0,5360.0,2507.0,329.0,13541.0,-1089.0
Bahamas,35319.0,2023-07-01,17564.0,3520.0,5241.0,4738.0,15.0,12323.0,-1218.0
Bahamas,35319.0,2023-08-01,16900.0,1725.0,5834.0,2982.0,14.0,11066.0,-1257.0
Bahamas,35319.0,2023-09-01,17888.0,1547.0,6273.0,998.0,-77.0,11615.0,549.0
Bahamas,35319.0,2023-10-01,17215.0,2759.0,6432.0,3591.0,-32.0,10783.0,-832.0
Bahamas,35319.0,2023-11-01,17336.0,2574.0,6783.0,2804.0,170.0,10553.0,-230.0
Bahamas,35319.0,2023-12-01,16721.0,-421.0,6652.0,63.0,111.0,10069.0,-484.0
Bahamas,35319.0,2024-01-01,16984.0,2081.0,7061.0,2227.0,-131.0,9923.0,-146.0
Bahamas,35319.0,2024-02-01,16967.0,1900.0,7259.0,2115.0,-29.0,9708.0,-215.0
Bahamas,35319.0,2024-03-01,18449.0,1903.0,7537.0,699.0,40.0,10912.0,1204.0
Bahamas,35319.0,2024-04-01,17575.0,690.0,7503.0,1530.0,-27.0,10072.0,-840.0
Bahamas,35319.0,2024-05-01,16119.0,763.0,7496.0,2212.0,9.0,8623.0,-1449.0
Bahamas,35319.0,2024-06-01,47616.0,25887.0,13098.0,-8.0,57.0,34518.0,25895.0
Bahamas,35319.0,2024-07-01,44453.0,-1331.0,14794.0,3528.0,71.0,29659.0,-4859.0
Bahamas,35319.0,2024-08-01,49851.0,5989.0,16030.0,1827.0,125.0,33821.0,4162.0
Bahamas,35319.0,2024-09-01,38043.0,-4022.0,6994.0,-1250.0,38.0,31049.0,-2772.0
Bahamas,35319.0,2024-10-01,41198.0,3376.0,7320.0,547.0,-121.0,33878.0,2829.0
Bahamas,35319.0,2024-11-01,39306.0,-1894.0,7605.0,283.0,32.0,31701.0,-2177.0
Bahamas,35319.0,2024-12-01,43802.0,4599.0,8081.0,579.0,-76.0,35721.0,4020.0
Bahamas,35319.0,2025-01-01,43905.0,-65.0,7694.0,-555.0,3.0,36211.0,490.0
Bahamas,35319.0,2025-02-01,24623.0,-19570.0,8061.0,79.0,68.0,16562.0,-19649.0
Bahamas,35319.0,2025-03-01,25005.0,373.0,8027.0,-43.0,10.0,16978.0,416.0
Bahamas,35319.0,2025-04-01,25270.0,111.0,8412.0,231.0,28.0,16858.0,-120.0
Bahamas,35319.0,2025-05-01,26509.0,1303.0,8463.0,115.0,-62.0,18046.0,1188.0
Bahamas,35319.0,2025-06-01,25726.0,-695.0,8011.0,-364.0,18.0,17715.0,-331.0
Bahamas,35319.0,2025-07-01,24883.0,-720.0,8110.0,222.0,-51.0,16773.0,-942.0
Bahamas,35319.0,2025-08-01,24884.0,38.0,8214.0,141.0,49.0,16670.0,-103.0
Bahamas,35319.0,2025-09-01,26385.0,1616.0,8215.0,116.0,-83.0,18170.0,1500.0
Bahamas,35319.0,2025-10-01,27348.0,998.0,8964.0,784.0,-20.0,18384.0,214.0
Bahamas,35319.0,2025-11-01,25656.0,-1647.0,9010.0,91.0,14.0,16646.0,-1738.0
Bahamas,35319.0,2025-12-01,26335.0,862.0,8646.0,-181.0,-47.0,17689.0,1043.0
Bahamas,35319.0,2026-01-01,26896.0,535.0,9156.0,484.0,-12.0,17740.0,51.0
Bahamas,35319.0,2026-02-01,26277.0,-708.0,8991.0,-254.0,70.0,17286.0,-454.0
Bahamas,35319.0,2026-03-01,25707.0,-258.0,8676.0,-3.0,-192.0,17031.0,-255.0
Bahamas,35319.0,2026-04-01,26663.0,998.0,8833.0,199.0,-32.0,17830.0,799.0
Bahamas,35319.0,2026-05-01,26184.0,-361.0,8659.0,-56.0,-138.0,17525.0,-305.0
Barbados,30155.0,2020-01-01,2022.0,,1225.0,,,797.0,-33.0
Barbados,30155.0,2020-02-01,2142.0,,1345.0,,,797.0,0.0
Barbados,30155.0,2020-03-01,1705.0,,947.0,,,758.0,-39.0
Barbados,30155.0,2020-04-01,1694.0,,928.0,,,766.0,8.0
Barbados,30155.0,2020-05-01,1631.0,,899.0,,,732.0,-34.0
Barbados,30155.0,2020-06-01,1691.0,,898.0,,,793.0,61.0
Barbados,30155.0,2020-07-01,1572.0,,910.0,,,662.0,-131.0
Barbados,30155.0,2020-08-01,1558.0,,882.0,,,676.0,14.0
Barbados,30155.0,2020-09-01,1603.0,,952.0,,,651.0,-25.0
Barbados,30155.0,2020-10-01,1602.0,,937.0,,,665.0,14.0
Barbados,30155.0,2020-11-01,1698.0,,971.0,,,727.0,62.0
Barbados,30155.0,2020-12-01,2027.0,,1168.0,,,859.0,132.0
Barbados,30155.0,2021-01-01,1832.0,,1067.0,,,765.0,-94.0
Barbados,30155.0,2021-02-01,1940.0,,1060.0,,,880.0,115.0
Barbados,30155.0,2021-03-01,2009.0,,1153.0,,,856.0,-24.0
Barbados,30155.0,2021-04-01,1833.0,,1226.0,,,607.0,-249.0
Barbados,30155.0,2021-05-01,1730.0,,1177.0,,,553.0,-54.0
Barbados,30155.0,2021-06-01,1901.0,,1202.0,,,699.0,146.0
Barbados,30155.0,2021-07-01,1406.0,,1149.0,,,257.0,-442.0
Barbados,30155.0,2021-08-01,1403.0,,1129.0,,,274.0,17.0
Barbados,30155.0,2021-09-01,1365.0,,1168.0,,,197.0,-77.0
Barbados,30155.0,2021-10-01,1401.0,,1139.0,,,262.0,65.0
Barbados,30155.0,2021-11-01,1546.0,,1138.0,,,408.0,146.0
Barbados,30155.0,2021-12-01,1707.0,,1072.0,,,635.0,227.0
Barbados,30155.0,2022-01-01,1470.0,,1018.0,,,452.0,-183.0
Barbados,30155.0,2022-02-01,1318.0,,970.0,,,348.0,-104.0
Barbados,30155.0,2022-03-01,1395.0,,952.0,,,443.0,95.0
Barbados,30155.0,2022-04-01,1312.0,,920.0,,,392.0,-51.0
Barbados,30155.0,2022-05-01,1584.0,,1113.0,,,471.0,79.0
Barbados,30155.0,2022-06-01,1586.0,,1149.0,,,437.0,-34.0
Barbados,30155.0,2022-07-01,1667.0,,1212.0,,,455.0,18.0
Barbados,30155.0,2022-08-01,1801.0,,1195.0,,,606.0,151.0
Barbados,30155.0,2022-09-01,1970.0,,1207.0,,,763.0,157.0
Barbados,30155.0,2022-10-01,1968.0,,1220.0,,,748.0,-15.0
Barbados,30155.0,2022-11-01,2303.0,,1271.0,,,1032.0,284.0
Barbados,30155.0,2022-12-01,2498.0,,1298.0,,,1200.0,168.0
Barbados,30155.0,2023-01-01,2604.0,,1396.0,,,1208.0,8.0
Barbados,30155.0,2023-02-01,2613.0,10.0,1536.0,141.0,-2.0,1077.0,-131.0
Barbados,30155.0,2023-03-01,2766.0,175.0,1406.0,-108.0,18.0,1360.0,283.0
Barbados,30155.0,2023-04-01,2976.0,229.0,1430.0,43.0,6.0,1546.0,186.0
Barbados,30155.0,2023-05-01,2667.0,-364.0,1515.0,30.0,-11.0,1152.0,-394.0
Barbados,30155.0,2023-06-01,3005.0,321.0,1533.0,1.0,-7.0,1472.0,320.0
Barbados,30155.0,2023-07-01,3016.0,16.0,1474.0,-54.0,-11.0,1542.0,70.0
Barbados,30155.0,2023-08-01,3086.0,69.0,1497.0,22.0,-2.0,1589.0,47.0
Barbados,30155.0,2023-09-01,3045.0,-28.0,1515.0,31.0,-17.0,1530.0,-59.0
Barbados,30155.0,2023-10-01,3071.0,37.0,1461.0,-43.0,-17.0,1610.0,80.0
Barbados,30155.0,2023-11-01,3214.0,117.0,1643.0,156.0,25.0,1571.0,-39.0
Barbados,30155.0,2023-12-01,3217.0,-51.0,1779.0,82.0,48.0,1438.0,-133.0
Barbados,30155.0,2024-01-01,3029.0,-53.0,1551.0,-93.0,-3.0,1478.0,40.0
Barbados,30155.0,2024-02-01,3088.0,81.0,1495.0,-34.0,-16.0,1593.0,115.0
Barbados,30155.0,2024-03-01,2847.0,-254.0,1484.0,-24.0,19.0,1363.0,-230.0
Barbados,30155.0,2024-04-01,2779.0,-33.0,1443.0,-6.0,-28.0,1336.0,-27.0
Barbados,30155.0,2024-05-01,2950.0,171.0,1442.0,-1.0,-4.0,1508.0,172.0
Barbados,30155.0,2024-06-01,3348.0,64.0,1796.0,20.0,305.0,1552.0,44.0
Barbados,30155.0,2024-07-01,3053.0,-45.0,1531.0,-15.0,-240.0,1522.0,-30.0
Barbados,30155.0,2024-08-01,3287.0,183.0,1600.0,18.0,51.0,1687.0,165.0
Barbados,30155.0,2024-09-01,3460.0,-93.0,1776.0,-90.0,267.0,1684.0,-3.0
Barbados,30155.0,2024-10-01,3103.0,-144.0,1749.0,186.0,-246.0,1354.0,-330.0
Barbados,30155.0,2024-11-01,3348.0,-11.0,1956.0,-49.0,82.0,1392.0,38.0
Barbados,30155.0,2024-12-01,3293.0,112.0,2014.0,225.0,-115.0,1279.0,-113.0
Barbados,30155.0,2025-01-01,3159.0,-58.0,1893.0,-45.0,-100.0,1266.0,-13.0
Barbados,30155.0,2025-02-01,2802.0,-340.0,1708.0,-168.0,22.0,1094.0,-172.0
Barbados,30155.0,2025-03-01,2644.0,-159.0,1520.0,-189.0,-1.0,1124.0,30.0
Barbados,30155.0,2025-04-01,2891.0,249.0,1592.0,74.0,-10.0,1299.0,175.0
Barbados,30155.0,2025-05-01,2667.0,-231.0,1576.0,-23.0,28.0,1091.0,-208.0
Barbados,30155.0,2025-06-01,2779.0,134.0,1533.0,-21.0,-15.0,1246.0,155.0
Barbados,30155.0,2025-07-01,3070.0,45.0,1836.0,57.0,128.0,1234.0,-12.0
Barbados,30155.0,2025-08-01,2949.0,-6.0,1727.0,6.0,-125.0,1222.0,-12.0
Barbados,30155.0,2025-09-01,3038.0,-46.0,1892.0,30.0,133.0,1146.0,-76.0
Barbados,30155.0,2025-10-01,2864.0,-13.0,1767.0,36.0,-128.0,1097.0,-49.0
Barbados,30155.0,2025-11-01,3100.0,-2.0,1936.0,-69.0,239.0,1164.0,67.0
Barbados,30155.0,2025-12-01,2990.0,239.0,1771.0,184.0,-303.0,1219.0,55.0
Barbados,30155.0,2026-01-01,3661.0,-50.0,2489.0,-3.0,52.0,1172.0,-47.0
Barbados,30155.0,2026-02-01,2852.0,-766.0,1714.0,-732.0,-33.0,1138.0,-34.0
Barbados,30155.0,2026-03-01,2846.0,-180.0,1849.0,-39.0,109.0,997.0,-141.0
Barbados,30155.0,2026-04-01,2753.0,-52.0,1809.0,1.0,-32.0,944.0,-53.0
Barbados,30155.0,2026-05-01,3268.0,453.0,1894.0,23.0,55.0,1374.0,430.0
Belgium,10251.0,2020-01-01,206537.0,,184587.0,,,21950.0,733.0
Belgium,10251.0,2020-02-01,218029.0,,194332.0,,,23697.0,1747.0
Belgium,10251.0,2020-03-01,206100.0,,180372.0,,,25728.0,2030.0
Belgium,10251.0,2020-04-01,210177.0,,175203.0,,,34974.0,9246.0
Belgium,10251.0,2020-05-01,212098.0,,176128.0,,,35970.0,996.0
Belgium,10251.0,2020-06-01,218816.0,,175650.0,,,43166.0,7196.0
Belgium,10251.0,2020-07-01,211833.0,,169771.0,,,42063.0,-1103.0
Belgium,10251.0,2020-08-01,214932.0,,171827.0,,,43104.0,1042.0
Belgium,10251.0,2020-09-01,218079.0,,174373.0,,,43706.0,601.0
Belgium,10251.0,2020-10-01,239514.0,,202787.0,,,36727.0,-6979.0
Belgium,10251.0,2020-11-01,240516.0,,198999.0,,,41517.0,4790.0
Belgium,10251.0,2020-12-01,253461.0,,205293.0,,,48168.0,6651.0
Belgium,10251.0,2021-01-01,248188.0,,207898.0,,,40290.0,-7878.0
Belgium,10251.0,2021-02-01,236710.0,,202319.0,,,34392.0,-5898.0
Belgium,10251.0,2021-03-01,235825.0,,202223.0,,,33602.0,-789.0
Belgium,10251.0,2021-04-01,234814.0,,204320.0,,,30494.0,-3108.0
Belgium,10251.0,2021-05-01,236438.0,,203426.0,,,33011.0,2517.0
Belgium,10251.0,2021-06-01,228488.0,,196965.0,,,31523.0,-1488.0
Belgium,10251.0,2021-07-01,220454.0,,189289.0,,,31165.0,-359.0
Belgium,10251.0,2021-08-01,227728.0,,195213.0,,,32515.0,1350.0
Belgium,10251.0,2021-09-01,220858.0,,185516.0,,,35342.0,2827.0
Belgium,10251.0,2021-10-01,225769.0,,190581.0,,,35188.0,-154.0
Belgium,10251.0,2021-11-01,224881.0,,191585.0,,,33297.0,-1892.0
Belgium,10251.0,2021-12-01,271633.0,,230336.0,,,41297.0,8001.0
Belgium,10251.0,2022-01-01,242983.0,,199372.0,,,43611.0,2314.0
Belgium,10251.0,2022-02-01,258380.0,,220154.0,,,38226.0,-5385.0
Belgium,10251.0,2022-03-01,264484.0,,223655.0,,,40829.0,2603.0
Belgium,10251.0,2022-04-01,255625.0,,216722.0,,,38903.0,-1926.0
Belgium,10251.0,2022-05-01,268216.0,,229459.0,,,38757.0,-145.0
Belgium,10251.0,2022-06-01,273485.0,,232430.0,,,41055.0,2297.0
Belgium,10251.0,2022-07-01,285409.0,,243890.0,,,41520.0,465.0
Belgium,10251.0,2022-08-01,287801.0,,241570.0,,,46231.0,4712.0
Belgium,10251.0,2022-09-01,325004.0,,279303.0,,,45701.0,-530.0
Belgium,10251.0,2022-10-01,327216.0,,279930.0,,,47286.0,1585.0
Belgium,10251.0,2022-11-01,334369.0,,290220.0,,,44149.0,-3137.0
Belgium,10251.0,2022-12-01,351175.0,,301885.0,,,49290.0,5141.0
Belgium,10251.0,2023-01-01,331079.0,,280249.0,,,50830.0,1541.0
Belgium,10251.0,2023-02-01,330890.0,6216.0,272582.0,-1262.0,-5666.0,58308.0,7478.0
Belgium,10251.0,2023-03-01,337013.0,427.0,274677.0,-3602.0,2860.0,62337.0,4029.0
Belgium,10251.0,2023-04-01,336580.0,8316.0,260589.0,-5338.0,-534.0,75991.0,13654.0
Belgium,10251.0,2023-05-01,335567.0,-9808.0,263806.0,-5577.0,-2434.0,71760.0,-4231.0
Belgium,10251.0,2023-06-01,331787.0,8945.0,260337.0,9255.0,-5199.0,71451.0,-310.0
Belgium,10251.0,2023-07-01,318740.0,-14432.0,257873.0,-3848.0,-2879.0,60866.0,-10584.0
Belgium,10251.0,2023-08-01,316726.0,-2464.0,255413.0,-2910.0,-3830.0,61312.0,446.0
